t_sec,lat,lon,alt_m,hdg_deg,spd_mps,grc_dalam kota,arc_label,arc_rute_dalam kota,arc_rule,,,grc_filtered_dalam_kota,,alpha,0.1
0.079545259,-6.142455578,106.6438675,11.86906433,68.20896912,0.029406643,5,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,5,,,
1.266074657,-6.142455578,106.6438675,11.87448788,68.20731354,0.039358787,5,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,5,,,
1.920236588,-6.142455578,106.6438675,11.86815929,68.20779419,0.028848331,5,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,5,,,
2.5893929,-6.142455578,106.6438675,11.86810493,68.20749664,0.003014667,5,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,5,,,
3.27188468,-6.142455578,106.6438675,11.868577,68.207901,0.007676081,5,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,5,,,
4.043096542,-6.142455578,106.6438675,11.86872768,68.20863342,0.011726802,5,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,5,,,
4.689549208,-6.142455578,106.6438675,11.87038231,68.207901,0.046308536,5,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,5,,,
5.365155458,-6.142455578,106.6438675,11.87428665,68.20771027,0.076595686,5,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,5,,,
6.022017717,-6.142455578,106.6438675,11.88662529,68.20910645,0.047921762,5,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,5,,,
6.684095144,-6.142455578,106.6438675,11.88520813,68.20858765,0.205340937,5,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,5,,,
7.487821341,-6.142455578,106.6438675,11.86864376,68.20849609,0.005678061,5,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,5,,,
8.311956644,-6.142455578,106.6438675,11.8693819,68.20767975,0.030250153,5,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,5,,,
9.116974115,-6.142455578,106.6438675,11.87256908,68.2076416,0.073449284,5,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,5,,,
9.960022926,-6.142455578,106.6438675,11.88710785,68.20910645,0.045599345,5,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,5,,,
10.60838652,-6.142455101,106.6438675,11.88852215,68.20422363,0.487633854,5,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,5,,,
11.42844939,-6.142450809,106.6438751,11.87064075,68.14405823,3.200036764,5,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,5,,,
12.07412124,-6.14244175,106.643898,11.87248611,68.07501221,5.333217621,5,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,5,,,
12.7271502,-6.142428398,106.6439362,11.87057209,67.97538757,7.465896606,5,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,5,,,
13.39597225,-6.142409325,106.6439819,11.86521149,67.82775879,9.652549744,5,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,5,,,
14.18682861,-6.142380238,106.6440506,11.86828804,67.59812927,12.20535278,5,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,5,,,
14.82997489,-6.142351627,106.6441269,11.86560917,67.51794434,14.26230621,5,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,5,,,
15.48816657,-6.142317772,106.6442108,11.86644459,67.5250473,16.34744835,5,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,5,,,
16.17875338,-6.142276764,106.64431,11.86905384,67.57949829,18.51316071,5,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,5,,,
17.02608466,-6.14222002,106.6444473,11.86286545,67.60876465,21.13911629,5,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,5,,,
17.81632209,-6.142159939,106.6445923,11.85439777,67.52281952,23.55707741,5,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,5,,,
18.59387445,-6.142094135,106.6447525,11.86591625,67.39588928,25.88009262,5,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,5,,,
19.26115513,-6.142032623,106.6449051,11.85856628,67.23160553,27.88752747,5,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,5,,,
20.04238367,-6.141954422,106.6450882,11.86322498,67.03401947,30.18070984,5,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,5,,,
20.69394183,-6.14188385,106.645256,11.8561039,66.8688736,32.06229019,5,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,5,,,
21.46620369,-6.141793728,106.6454697,11.85996246,66.69103241,34.26011276,5,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,5,,,
22.24706817,-6.141696453,106.6456985,11.85964775,66.53649902,36.44646835,5,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,5,,,
23.02323794,-6.141592503,106.6459427,11.85830498,67.30088806,38.57887268,5,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,5,,,
23.79645538,-6.141486645,106.6461945,11.85134983,68.32110596,40.65457916,5,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,5,,,
24.6001935,-6.141376495,106.6464767,11.85098934,69.1669693,42.77156067,5,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,5,,,
25.25829172,-6.141283512,106.6467133,11.85566425,69.13436127,44.49200439,5,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,5,,,
26.03644753,-6.141171455,106.6470108,11.85556221,69.06591797,46.47940445,5,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,5,,,
26.81238461,-6.141053677,106.6473236,11.85303879,69.00845337,48.42003632,5,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,5,,,
27.57730556,-6.14093256,106.647644,11.85914707,68.92021942,50.29711151,5,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,5,,,
28.35773158,-6.140803814,106.6479797,11.85360527,68.83512878,52.17282104,5,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,5,,,
29.11559367,-6.140674114,106.6483154,11.85022354,68.75974274,53.95218277,3,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,4.8,,,
29.89520431,-6.140533924,106.6486816,11.94758511,68.63961792,55.80906677,3,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,4.62,,,
30.55310607,-6.140412807,106.6489944,11.92052269,68.60041046,57.44364929,3,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,4.458,,,
31.19917965,-6.140290737,106.6493073,11.90702629,68.52289581,58.96754837,5,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,4.5122,,,
31.97305489,-6.14013958,106.6496964,11.95522213,68.45503235,60.82342911,5,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,4.56098,,,
32.73310828,-6.139986038,106.6500931,11.98161507,68.37680817,62.61290741,5,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,4.604882,,,
33.37934828,-6.139851093,106.6504364,12.0352726,68.31814575,64.12190247,5,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,4.6443938,,,
34.1683259,-6.13968277,106.6508636,12.05438423,68.25505066,65.92844391,4,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,4.57995442,,,
34.95012903,-6.139510632,106.6512985,12.61943626,68.15365601,67.58657074,5,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,4.621958978,,,
35.73792601,-6.139331818,106.6517563,13.67796135,67.98712158,69.17383575,5,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,4.65976308,,,
36.51580739,-6.139149189,106.6522064,14.51567173,67.7589035,70.74787903,3,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,4.493786772,,,
37.32785177,-6.138953686,106.6526947,15.1331501,67.51159668,72.38922119,3,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,4.344408095,,,
38.09574723,-6.138760567,106.6531677,15.46785736,67.24292755,73.94457245,3,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,4.209967285,,,
38.87075782,-6.138562202,106.6536484,15.92457104,66.93978119,75.4458313,3,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,4.088970557,,,
39.63396478,-6.138348103,106.6541519,16.99266052,66.5901947,76.87927246,3,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,3.980073501,,,
40.4113369,-6.13813448,106.6546555,18.8567524,66.35919189,78.15362549,3,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,3.882066151,,,
41.18189406,-6.137917042,106.655159,21.50248337,66.35197449,79.40414429,3,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,3.793859536,,,
41.93992162,-6.137701511,106.6556549,25.1196003,66.49780273,80.66347504,3,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,3.714473582,,,
42.70792961,-6.137480736,106.6561737,30.02268791,66.80354309,81.78517151,3,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,3.643026224,,,
43.49024558,-6.137256622,106.6567078,36.41282654,67.28901672,82.74738312,3,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,3.578723602,,,
44.2465353,-6.13704586,106.6572342,44.05138397,67.8584671,83.51148987,3,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,3.520851242,,,
45.02305007,-6.136825562,106.6577759,53.20300674,68.30044556,84.14685822,3,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,3.468766117,,,
45.67788887,-6.136650562,106.658226,61.77959442,68.42998505,84.56058502,3,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,3.421889506,,,
46.34537721,-6.136467457,106.6586914,71.47097015,68.39115143,84.91514587,5,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,3.579700555,,,
47.12406969,-6.136253834,106.6592407,83.33305359,68.28504944,85.26455688,3,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,3.5217305,,,
47.77305651,-6.136080265,106.6596909,93.41744232,68.15769958,85.51416779,3,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,3.46955745,,,
48.56081295,-6.135861397,106.6602478,106.0528564,67.94948578,85.81486511,3,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,3.422601705,,,
49.33427858,-6.135642052,106.6607971,118.2433014,67.77282715,86.15756989,3,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,3.380341534,,,
50.1120944,-6.135418892,106.6613464,129.7976074,67.644104,86.58235168,3,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,3.342307381,,,
50.80492854,-6.135218143,106.6618423,139.4598236,67.56725311,87.03296661,4,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,3.408076643,,,
51.61511874,-6.134980679,106.6624298,149.955719,67.53207397,87.64785767,4,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,3.467268978,,,
52.26523304,-6.134788513,106.6628952,157.7636414,67.55900574,88.20063019,5,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,3.620542081,,,
52.91970086,-6.134587288,106.6633911,165.4007416,67.65534973,88.79716492,5,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,3.758487873,,,
53.69037223,-6.134356976,106.6639633,173.9731598,68.08760071,89.50191498,3,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,3.682639085,,,
54.33783412,-6.134163857,106.664444,181.3673401,69.6227951,90.04679871,3,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,3.614375177,,,
54.9884584,-6.133975029,106.6649323,189.2267456,74.61629486,90.43384552,4,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,3.652937659,,,
55.67880416,-6.1337924,106.665451,198.4155731,77.15221405,90.63991547,5,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,3.787643893,,,
56.47100759,-6.133607388,106.666069,210.1373596,80.64791107,90.77599335,5,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,3.908879504,,,
57.28006053,-6.133464813,106.6667099,222.3046417,84.76507568,90.89454651,5,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,4.017991553,,,
58.04555702,-6.133376598,106.6673431,233.5088196,87.21555328,91.16542816,5,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,4.116192398,,,
58.83380032,-6.133338451,106.6679916,243.6110382,90.91117859,91.65617371,3,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,4.004573158,,,
59.63069391,-6.133348942,106.6686249,252.5714111,95.37089539,92.25426483,3,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,3.904115842,,,
60.39823627,-6.133414268,106.6693039,260.8857422,99.84480286,92.96121979,3,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,3.813704258,,,
61.16799784,-6.133526325,106.6699371,267.7368774,103.4496841,93.76013184,3,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,3.732333832,,,
61.94092774,-6.133684635,106.6705704,273.8308716,107.1458282,94.6471405,6,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,3.959100449,,,
62.71820378,-6.133888721,106.6712036,279.2841797,111.4025955,95.59452057,6,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,4.163190404,,,
63.49203062,-6.13413763,106.6718216,284.1643677,115.4666672,96.57948303,7,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,4.446871364,,,
64.29794502,-6.134442329,106.6724548,288.4987183,119.5007629,97.66664886,7,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,4.702184227,,,
65.0617969,-6.13477993,106.6730423,291.8302002,123.3802948,98.76985168,7,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,4.931965805,,,
65.82976222,-6.135159492,106.6736145,294.3484802,127.0522385,99.94055176,7,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,5.138769224,,,
66.62920618,-6.135601044,106.6741867,296.0610962,130.1634369,101.2455139,7,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,5.324892302,,,
67.41468263,-6.136065006,106.6747284,296.8493347,131.9674835,102.6232605,7,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,5.492403072,,,
68.21591973,-6.136565685,106.6752701,296.3642883,133.3481445,104.1578598,7,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,5.643162764,,,
69.02784848,-6.137083054,106.6758118,294.9009705,134.5047455,105.7365036,7,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,5.778846488,,,
69.82580066,-6.137633801,106.6763687,294.1188049,135.1062317,107.1933212,6,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,5.800961839,,,
70.63579726,-6.138191223,106.6769257,294.3387756,135.3689117,108.5623093,6,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,5.820865655,,,
71.43917418,-6.138734341,106.6774673,294.9166565,135.5742798,109.853447,7,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,5.93877909,,,
72.23171353,-6.139310837,106.6780319,295.7205811,135.7023315,111.1163559,7,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,6.044901181,,,
73.0168128,-6.139874458,106.6785889,296.8477783,135.7303314,112.2783966,7,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,6.140411063,,,
73.83805037,-6.140456676,106.6791687,299.3009033,135.7535095,113.3643265,7,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,6.226369956,,,
74.62500286,-6.14104414,106.6797409,301.8271484,135.72966,114.4096603,7,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,6.303732961,,,
75.42934895,-6.141640663,106.6803284,303.6642151,135.7457581,115.5206757,7,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,6.373359665,,,
76.21225595,-6.142213821,106.6808929,304.7846375,135.7940063,116.6345444,7,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,6.436023698,,,
77.05016899,-6.142849445,106.6815186,305.4122925,135.7684021,117.8342133,7,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,6.492421328,,,
77.82205248,-6.143443108,106.6820984,306.9538269,135.7722168,118.830925,7,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,6.543179196,,,
78.59699035,-6.144041061,106.6826859,308.8997498,135.7543793,119.8004303,7,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,6.588861276,,,
79.39391446,-6.144658089,106.6832886,310.7627258,135.7082977,120.7854843,7,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,6.629975148,,,
80.16668391,-6.14525795,106.683876,312.6867371,135.6781158,121.7082596,7,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,6.666977634,,,
80.96370649,-6.145867348,106.6844788,314.967804,135.5796051,122.6192551,7,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,6.70027987,,,
81.7530818,-6.146507263,106.685112,316.8124695,135.4711304,123.559288,7,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,6.730251883,,,
82.39719129,-6.147018909,106.6856232,317.7356873,135.3585358,124.3505402,7,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,6.757226695,,,
83.19211888,-6.147652626,106.6862564,318.7254944,135.1154175,125.3054123,7,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,6.781504025,,,
83.95252419,-6.148258686,106.6868591,320.4469299,134.9546204,126.139946,7,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,6.803353623,,,
84.72388244,-6.148875713,106.6874924,322.5717468,134.8381653,126.952713,7,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,6.823018261,,,
85.52867508,-6.149521828,106.6881485,324.1556091,134.7512512,127.8374481,7,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,6.840716435,,,
86.28765512,-6.150139332,106.6887741,324.7680054,134.7055359,128.7250214,7,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,6.856644791,,,
86.93782616,-6.150670528,106.6893158,324.6317749,134.6991577,129.5187988,6,ARC-c,2,Inside Soetta (Class A) → ARC-c,,,6.770980312,,,
87.73966098,-6.151324749,106.6899872,324.2640991,134.629776,130.480484,7,ARC-c,2,500 ft < OPS < FL600 in Uncontrolled Airspace → ARC-c,,,6.793882281,,,
88.50811124,-6.151955128,106.6906281,324.3934631,134.5663605,131.3424377,7,ARC-c,2,500 ft < OPS < FL600 in Uncontrolled Airspace → ARC-c,,,6.814494053,,,
89.29488826,-6.152589798,106.6912766,325.3586731,134.4931488,132.1384888,7,ARC-c,2,500 ft < OPS < FL600 in Uncontrolled Airspace → ARC-c,,,6.833044647,,,
90.05477285,-6.153244972,106.6919479,327.0354919,134.436554,132.8550415,7,ARC-c,2,500 ft < OPS < FL600 in Uncontrolled Airspace → ARC-c,,,6.849740183,,,
90.704108,-6.153790474,106.6925125,328.6127319,134.3702545,133.4450226,7,ARC-c,2,500 ft < OPS < FL600 in Uncontrolled Airspace → ARC-c,,,6.864766164,,,
91.45618916,-6.154417515,106.6931534,330.3307495,134.3108063,134.1208038,7,ARC-c,2,500 ft < OPS < FL600 in Uncontrolled Airspace → ARC-c,,,6.878289548,,,
92.20672107,-6.155049801,106.6938095,332.1616821,134.2197571,134.7707367,7,ARC-c,2,500 ft < OPS < FL600 in Uncontrolled Airspace → ARC-c,,,6.890460593,,,
92.84215331,-6.155585289,106.6943665,333.9813843,134.1270447,135.2915955,7,ARC-c,2,500 ft < OPS < FL600 in Uncontrolled Airspace → ARC-c,,,6.901414534,,,
93.49089956,-6.156130314,106.694931,336.1585388,134.0484314,135.7902374,7,ARC-c,2,500 ft < OPS < FL600 in Uncontrolled Airspace → ARC-c,,,6.91127308,,,
94.26407456,-6.156787395,106.6956177,338.9656677,133.8922729,136.3603668,6,ARC-c,2,500 ft < OPS < FL600 in Uncontrolled Airspace → ARC-c,,,6.820145772,,,
95.01225042,-6.157427788,106.6962891,342.171051,133.7214508,136.8644409,7,ARC-c,2,500 ft < OPS < FL600 in Uncontrolled Airspace → ARC-c,,,6.838131195,,,
95.76879287,-6.158066273,106.6969681,345.963501,133.5433807,137.3255615,7,ARC-c,2,500 ft < OPS < FL600 in Uncontrolled Airspace → ARC-c,,,6.854318076,,,
96.55030441,-6.158731461,106.69767,350.1113586,133.3748627,137.7788391,7,ARC-c,2,500 ft < OPS < FL600 in Uncontrolled Airspace → ARC-c,,,6.868886268,,,
97.33027434,-6.159391403,106.6983795,354.2319031,133.2656708,138.2303009,6,ARC-c,2,500 ft < OPS < FL600 in Uncontrolled Airspace → ARC-c,,,6.781997641,,,
98.11433482,-6.160055161,106.6990891,356.8283386,133.1236725,138.7870636,7,ARC-c,2,500 ft < OPS < FL600 in Uncontrolled Airspace → ARC-c,,,6.803797877,,,
98.87772775,-6.160706043,106.699791,358.401001,132.9794617,139.3799438,7,ARC-c,2,500 ft < OPS < FL600 in Uncontrolled Airspace → ARC-c,,,6.823418089,,,
99.5208745,-6.161254406,106.700386,359.4820251,132.8606567,139.8824463,7,ARC-c,2,500 ft < OPS < FL600 in Uncontrolled Airspace → ARC-c,,,6.84107628,,,
100.3143265,-6.161933899,106.7011261,360.9060669,132.7949982,140.485199,6,ARC-c,2,500 ft < OPS < FL600 in Uncontrolled Airspace → ARC-c,,,6.756968652,,,
101.083905,-6.162624359,106.7018738,362.1535339,132.7628937,141.0954285,7,ARC-c,2,500 ft < OPS < FL600 in Uncontrolled Airspace → ARC-c,,,6.781271787,,,
101.856061,-6.163310528,106.7026215,363.2387695,132.64505,141.6963043,7,ARC-c,2,500 ft < OPS < FL600 in Uncontrolled Airspace → ARC-c,,,6.803144608,,,
102.6338191,-6.163982868,106.7033539,364.3139954,132.5033875,142.2701874,7,ARC-c,2,500 ft < OPS < FL600 in Uncontrolled Airspace → ARC-c,,,6.822830148,,,
103.4428236,-6.164654255,106.7041016,365.4534912,132.3441772,142.8383331,7,ARC-c,2,500 ft < OPS < FL600 in Uncontrolled Airspace → ARC-c,,,6.840547133,,,
104.4397759,-6.165038586,106.7045517,366.2081909,132.2500763,143.1739807,7,ARC-c,2,500 ft < OPS < FL600 in Uncontrolled Airspace → ARC-c,,,6.85649242,,,
105.1057298,-6.165669918,106.7052155,367.4894714,132.1224213,143.6149139,7,ARC-c,2,500 ft < OPS < FL600 in Uncontrolled Airspace → ARC-c,,,6.870843178,,,
105.8770154,-6.16633606,106.7059631,369.8865967,131.9181519,144.0380096,7,ARC-c,2,500 ft < OPS < FL600 in Uncontrolled Airspace → ARC-c,,,6.88375886,,,
106.6421289,-6.166996956,106.7067032,373.0393372,131.7737885,144.4109955,7,ARC-c,2,500 ft < OPS < FL600 in Uncontrolled Airspace → ARC-c,,,6.895382974,,,
107.4216104,-6.167667389,106.7074585,375.895813,131.6552429,144.8093109,7,ARC-c,2,500 ft < OPS < FL600 in Uncontrolled Airspace → ARC-c,,,6.905844676,,,
108.0668027,-6.168221951,106.7080917,377.8199463,131.5776367,145.1598206,7,ARC-c,2,500 ft < OPS < FL600 in Uncontrolled Airspace → ARC-c,,,6.915260209,,,
108.8948302,-6.168939114,106.7089081,379.9903259,131.471756,145.619751,7,ARC-c,2,500 ft < OPS < FL600 in Uncontrolled Airspace → ARC-c,,,6.923734188,,,
109.5330117,-6.169499874,106.7095413,381.5852356,131.4128113,145.9747162,7,ARC-c,2,500 ft < OPS < FL600 in Uncontrolled Airspace → ARC-c,,,6.931360769,,,
110.170754,-6.170055389,106.7101746,383.0220642,131.3578339,146.3305664,6,ARC-c,2,500 ft < OPS < FL600 in Uncontrolled Airspace → ARC-c,,,6.838224692,,,
110.971735,-6.170750618,106.710968,384.8247681,131.2500153,146.7670746,7,ARC-c,2,500 ft < OPS < FL600 in Uncontrolled Airspace → ARC-c,,,6.854402223,,,
111.7367156,-6.171409607,106.711731,386.4490356,131.1624451,147.1809082,7,ARC-c,2,500 ft < OPS < FL600 in Uncontrolled Airspace → ARC-c,,,6.868962001,,,
112.4998293,-6.172072411,106.7124939,388.0100403,131.0489655,147.5877228,7,ARC-c,2,500 ft < OPS < FL600 in Uncontrolled Airspace → ARC-c,,,6.882065801,,,
113.1408403,-6.172635555,106.7131424,389.4615479,130.9507294,147.9131775,7,ARC-c,2,500 ft < OPS < FL600 in Uncontrolled Airspace → ARC-c,,,6.893859221,,,
113.9245307,-6.173314571,106.7139359,391.5207214,130.8873749,148.2842407,7,ARC-c,2,500 ft < OPS < FL600 in Uncontrolled Airspace → ARC-c,,,6.904473299,,,
114.6879156,-6.173981667,106.7147064,393.3624878,130.8101044,148.6478271,7,ARC-c,2,500 ft < OPS < FL600 in Uncontrolled Airspace → ARC-c,,,6.914025969,,,
115.472352,-6.174665928,106.7155075,396.4681091,130.7608795,148.9183197,7,ARC-c,2,500 ft < OPS < FL600 in Uncontrolled Airspace → ARC-c,,,6.922623372,,,
116.2461908,-6.175347328,106.716301,400.5762939,130.7244263,149.1302948,7,ARC-c,2,500 ft < OPS < FL600 in Uncontrolled Airspace → ARC-c,,,6.930361035,,,
117.0222991,-6.176028252,106.7170944,404.6878662,130.6661835,149.3360291,7,ARC-c,2,500 ft < OPS < FL600 in Uncontrolled Airspace → ARC-c,,,6.937324931,,,
117.8126626,-6.176713943,106.7178955,408.9936829,130.5917206,149.5317535,7,ARC-c,2,500 ft < OPS < FL600 in Uncontrolled Airspace → ARC-c,,,6.943592438,,,
118.4570897,-6.177277088,106.7185593,412.4307861,130.5036316,149.6952057,7,ARC-c,2,500 ft < OPS < FL600 in Uncontrolled Airspace → ARC-c,,,6.949233194,,,
119.2269878,-6.177948952,106.7193451,417.0229187,130.3735657,149.845871,7,ARC-c,2,500 ft < OPS < FL600 in Uncontrolled Airspace → ARC-c,,,6.954309875,,,
120.012439,-6.178634644,106.7201614,422.8728638,130.2069244,149.921402,7,ARC-c,2,500 ft < OPS < FL600 in Uncontrolled Airspace → ARC-c,,,6.958878887,,,
120.7776871,-6.179301262,106.7209549,429.6177063,130.0425415,149.9330292,7,ARC-c,2,500 ft < OPS < FL600 in Uncontrolled Airspace → ARC-c,,,6.962990999,,,
121.5672741,-6.179984093,106.7217712,436.4930725,129.8647766,149.9505005,7,ARC-c,2,500 ft < OPS < FL600 in Uncontrolled Airspace → ARC-c,,,6.966691899,,,
122.1998005,-6.180531025,106.7224274,441.7492676,129.7457733,149.9876404,7,ARC-c,2,500 ft < OPS < FL600 in Uncontrolled Airspace → ARC-c,,,6.970022709,,,
122.9815426,-6.181203365,106.7232437,446.7403259,129.601532,150.1303864,7,ARC-c,2,500 ft < OPS < FL600 in Uncontrolled Airspace → ARC-c,,,6.973020438,,,
123.748451,-6.18185997,106.7240448,450.2729492,129.4934692,150.3509674,7,ARC-c,2,500 ft < OPS < FL600 in Uncontrolled Airspace → ARC-c,,,6.975718394,,,
124.542665,-6.18256855,106.7249069,452.989502,129.4074097,150.6528625,6,ARC-c,2,500 ft < OPS < FL600 in Uncontrolled Airspace → ARC-c,,,6.878146555,,,
125.3160338,-6.183263779,106.7257614,454.6327515,129.3238525,150.9968567,7,ARC-c,2,500 ft < OPS < FL600 in Uncontrolled Airspace → ARC-c,,,6.890331899,,,
126.0785835,-6.183917999,106.7265625,456.8214111,129.2829437,151.2745514,7,ARC-c,2,500 ft < OPS < FL600 in Uncontrolled Airspace → ARC-c,,,6.901298709,,,
126.7339118,-6.184482098,106.7272568,458.8688049,129.2343445,151.4982452,7,ARC-c,2,500 ft < OPS < FL600 in Uncontrolled Airspace → ARC-c,,,6.911168838,,,
127.5245411,-6.185162067,106.728096,461.475708,129.1513519,151.7536621,7,ARC-c,2,500 ft < OPS < FL600 in Uncontrolled Airspace → ARC-c,,,6.920051955,,,
128.3038063,-6.185833931,106.72892,464.2810059,129.0942535,151.9842987,6,ARC-c,2,500 ft < OPS < FL600 in Uncontrolled Airspace → ARC-c,,,6.828046759,,,
129.0766988,-6.186499119,106.729744,467.2254639,129.0488434,152.1999512,7,ARC-c,2,500 ft < OPS < FL600 in Uncontrolled Airspace → ARC-c,,,6.845242083,,,
129.7520523,-6.187065601,106.7304535,469.6110535,129.0419312,152.394455,6,ARC-c,2,500 ft < OPS < FL600 in Uncontrolled Airspace → ARC-c,,,6.760717875,,,
