timestamp,aircraftid,lat,lon,altitude
401.0,LNI204,-6.197618793545251,106.7933572163976,19.9644
401.0,BTK702,-6.24452242039189,106.84780517185762,19.9644
401.0,CTV855,-6.141316053003791,106.68235990498471,19.9644
402.0,SD05,-6.176335863631375,106.74047053270529,19.9644
402.0,LNI204,-6.197531009552119,106.79311671506473,19.9644
402.0,BTK702,-6.244278030153248,106.84740947070827,19.9644
402.0,CTV855,-6.141508105519514,106.68267854079254,19.9644
403.0,SD05,-6.176467876354002,106.74068962419476,19.9644
403.0,LNI204,-6.197443225450618,106.79287621381194,19.9644
403.0,BTK702,-6.244033639619118,106.8470137699284,19.9644
403.0,CTV855,-6.141700157846741,106.68299717683021,19.9644
404.0,SD05,-6.176599888987014,106.74090871579347,19.9644
404.0,LNI204,-6.197355441240752,106.79263571263915,19.9644
404.0,BTK702,-6.243789248789509,106.8466180695178,19.9644
404.0,CTV855,-6.141892209985468,106.68331581309776,19.9644
405.0,SD05,-6.176731901530406,106.74112780750144,19.9644
405.0,LNI204,-6.197267656922513,106.7923952115464,19.9644
405.0,BTK702,-6.243544857664433,106.8462223694766,19.9644
405.0,CTV855,-6.142084261935688,106.68363444959516,19.9644
406.0,SD05,-6.176863913984178,106.74134689931869,19.9644
406.0,LNI204,-6.197179872495914,106.79215471053371,19.9644
406.0,BTK702,-6.243300466243901,106.84582666980465,19.9644
406.0,CTV855,-6.142276313697395,106.68395308632245,19.9644
407.0,SD05,-6.176995926348327,106.7415659912452,19.9644
407.0,LNI204,-6.197092087960947,106.791914209601,19.9644
407.0,BTK702,-6.243056074527927,106.84543097050206,19.9644
407.0,CTV855,-6.142468365270583,106.68427172327961,19.9644
408.0,SD05,-6.177127938622852,106.74178508328096,19.9644
408.0,LNI204,-6.197004303317614,106.79167370874838,19.9644
408.0,BTK702,-6.242811682516521,106.84503527156875,19.9644
408.0,CTV855,-6.142660416655245,106.68459036046664,19.9644
409.0,SD05,-6.17725995080775,106.74200417542602,19.9644
409.0,LNI204,-6.196916518565924,106.79143320797574,19.9644
409.0,BTK702,-6.242567290209696,106.84463957300467,19.9644
409.0,CTV855,-6.142852467851376,106.68490899788358,19.9644
410.0,SD05,-6.17739196290302,106.74222326768034,19.9644
410.0,LNI204,-6.1968287337058765,106.79119270728316,19.9644
410.0,BTK702,-6.242322897607464,106.84424387480988,19.9644
410.0,CTV855,-6.14304451885897,106.68522763553042,19.9644
411.0,SD05,-6.177523974908659,106.74244236004395,19.9644
411.0,LNI204,-6.196740948737471,106.7909522066706,19.9644
411.0,BTK702,-6.242078504709838,106.84384817698434,19.9644
411.0,CTV855,-6.143236569678021,106.68554627340718,19.9644
412.0,SD05,-6.177655986824666,106.74266145251683,19.9644
412.0,LNI204,-6.196653163660708,106.79071170613805,19.9644
412.0,BTK702,-6.241834111516827,106.84345247952803,19.9644
412.0,CTV855,-6.143428620308522,106.68586491151385,19.9644
413.0,SD05,-6.17778799865104,106.742880545099,19.9644
413.0,LNI204,-6.1965653784755865,106.79047120568555,19.9644
413.0,BTK702,-6.241589718028446,106.84305678244093,19.9644
413.0,CTV855,-6.143620670750467,106.68618354985044,19.9644
414.0,SD05,-6.177920010387776,106.74309963779044,19.9644
414.0,LNI204,-6.196477593182108,106.79023070531304,19.9644
414.0,BTK702,-6.241345324244706,106.84266108572302,19.9644
414.0,CTV855,-6.14381272100385,106.68650218841697,19.9644
415.0,SD05,-6.178052022034875,106.74331873059117,19.9644
415.0,LNI204,-6.196389807780271,106.7899902050206,19.9644
415.0,BTK702,-6.241100930165618,106.8422653893743,19.9644
415.0,CTV855,-6.1440047710686665,106.68682082721344,19.9644
416.0,SD05,-6.178184033592334,106.74353782350119,19.9644
416.0,LNI204,-6.19630202227008,106.78974970480814,19.9644
416.0,BTK702,-6.240856535791193,106.84186969339476,19.9644
416.0,CTV855,-6.1441968209449085,106.68713946623984,19.9644
417.0,SD05,-6.178316045060151,106.7437569165205,19.9644
417.0,LNI204,-6.196214236651546,106.78950920467574,19.9644
417.0,BTK702,-6.240612141121447,106.84147399778438,19.9644
417.0,CTV855,-6.14438887063257,106.68745810549619,19.9644
418.0,SD05,-6.178448056438323,106.74397600964909,19.9644
418.0,LNI204,-6.196126450924654,106.78926870462332,19.9644
418.0,BTK702,-6.2403677461563865,106.84107830254315,19.9644
418.0,CTV855,-6.144580920131647,106.6877767449825,19.9644
419.0,SD05,-6.178580067726852,106.74419510288698,19.9644
419.0,LNI204,-6.196038665089419,106.78902820465095,19.9644
419.0,BTK702,-6.2401233508960265,106.84068260767107,19.9644
419.0,CTV855,-6.14477296944213,106.6880953846988,19.9644
420.0,SD05,-6.178712078925729,106.74441419623416,19.9644
420.0,LNI204,-6.195950879145831,106.78878770475858,19.9644
420.0,BTK702,-6.239878955340378,106.84028691316806,19.9644
420.0,CTV855,-6.144965018564014,106.68841402464507,19.9644
421.0,SD05,-6.178844090034958,106.74463328969065,19.9644
421.0,LNI204,-6.195863093093901,106.78854720494623,19.9644
421.0,BTK702,-6.2396345594894544,106.83989121903417,19.9644
421.0,CTV855,-6.145157067497295,106.6887326648213,19.9644
422.0,SD05,-6.178976101054534,106.74485238325644,19.9644
422.0,LNI204,-6.1957753069336245,106.7883067052139,19.9644
422.0,BTK702,-6.239390163343268,106.83949552526937,19.9644
422.0,CTV855,-6.145349116241966,106.68905130522754,19.9644
423.0,SD05,-6.179108111984456,106.74507147693153,19.9644
423.0,LNI204,-6.195687520665003,106.78806620556158,19.9644
423.0,BTK702,-6.239145766901828,106.83909983187363,19.9644
423.0,CTV855,-6.145541164798019,106.68936994586376,19.9644
424.0,SD05,-6.179240122824722,106.74529057071594,19.9644
424.0,LNI204,-6.195599734288039,106.78782570598929,19.9644
424.0,BTK702,-6.238901370165143,106.83870413884695,19.9644
424.0,CTV855,-6.145733213165451,106.68968858672999,19.9644
425.0,SD05,-6.17937213357533,106.74550966460964,19.9644
425.0,LNI204,-6.195511947802734,106.787585206497,19.9644
425.0,BTK702,-6.238656973133234,106.8383084461893,19.9644
425.0,CTV855,-6.145925261344255,106.69000722782623,19.9644
426.0,SD05,-6.179504144236279,106.74572875861266,19.9644
426.0,LNI204,-6.195424161209089,106.78734470708476,19.9644
426.0,BTK702,-6.238412575806109,106.8379127539007,19.9644
426.0,CTV855,-6.146117309334423,106.69032586915249,19.9644
427.0,SD05,-6.1796361548075645,106.745947852725,19.9644
427.0,LNI204,-6.1953363745071055,106.78710420775248,19.9644
427.0,BTK702,-6.238168178183778,106.83751706198112,19.9644
427.0,CTV855,-6.1463093571359515,106.69064451070875,19.9644
428.0,SD05,-6.179768165289187,106.74616694694663,19.9644
428.0,LNI204,-6.195248587696784,106.78686370850025,19.9644
428.0,BTK702,-6.237923780266255,106.83712137043051,19.9644
428.0,CTV855,-6.146501404748831,106.69096315249507,19.9644
429.0,SD05,-6.179900175681143,106.7463860412776,19.9644
429.0,LNI204,-6.195160800778126,106.786623209328,19.9644
429.0,BTK702,-6.2376793820535505,106.8367256792489,19.9644
429.0,CTV855,-6.146693452173061,106.69128179451143,19.9644
430.0,SD05,-6.180032185983431,106.74660513571789,19.9644
430.0,LNI204,-6.195073013751132,106.78638271023578,19.9644
430.0,BTK702,-6.237434983545677,106.83632998843628,19.9644
430.0,CTV855,-6.146885499408628,106.69160043675784,19.9644
431.0,SD05,-6.180164196196048,106.74682423026749,19.9644
431.0,LNI204,-6.194985226615804,106.78614221122355,19.9644
431.0,BTK702,-6.237190584742647,106.8359342979926,19.9644
431.0,CTV855,-6.147077546455532,106.69191907923428,19.9644
432.0,SD05,-6.180296206318995,106.74704332492644,19.9644
432.0,LNI204,-6.194897439372143,106.78590171229136,19.9644
432.0,BTK702,-6.236946185644472,106.83553860791785,19.9644
432.0,CTV855,-6.147269593313765,106.69223772194078,19.9644
433.0,SD05,-6.180428216352268,106.74726241969469,19.9644
433.0,LNI204,-6.19480965202015,106.78566121343914,19.9644
433.0,BTK702,-6.236701786251163,106.83514291821204,19.9644
433.0,CTV855,-6.1474616399833195,106.69255636487736,19.9644
434.0,SD05,-6.1805602262958645,106.74748151457227,19.9644
434.0,LNI204,-6.194721864559827,106.78542071466697,19.9644
434.0,BTK702,-6.236457386562735,106.83474722887514,19.9644
