timestamp,ref_id,rho,level,R_m,n_neighbors
264.0,SD05,0.012732395447351627,1,5000.0,1
264.0,LNI204,0.012732395447351627,1,5000.0,1
265.0,SD05,0.012732395447351627,1,5000.0,1
265.0,LNI204,0.012732395447351627,1,5000.0,1
266.0,SD05,0.012732395447351627,1,5000.0,1
266.0,LNI204,0.012732395447351627,1,5000.0,1
267.0,SD05,0.012732395447351627,1,5000.0,1
267.0,LNI204,0.012732395447351627,1,5000.0,1
268.0,SD05,0.012732395447351627,1,5000.0,1
268.0,LNI204,0.012732395447351627,1,5000.0,1
269.0,SD05,0.012732395447351627,1,5000.0,1
269.0,LNI204,0.012732395447351627,1,5000.0,1
270.0,SD05,0.012732395447351627,1,5000.0,1
270.0,LNI204,0.012732395447351627,1,5000.0,1
271.0,SD05,0.012732395447351627,1,5000.0,1
271.0,LNI204,0.012732395447351627,1,5000.0,1
272.0,SD05,0.012732395447351627,1,5000.0,1
272.0,LNI204,0.012732395447351627,1,5000.0,1
273.0,SD05,0.012732395447351627,1,5000.0,1
273.0,LNI204,0.012732395447351627,1,5000.0,1
274.0,SD05,0.012732395447351627,1,5000.0,1
274.0,LNI204,0.012732395447351627,1,5000.0,1
275.0,SD05,0.012732395447351627,1,5000.0,1
275.0,LNI204,0.012732395447351627,1,5000.0,1
276.0,SD05,0.012732395447351627,1,5000.0,1
276.0,LNI204,0.012732395447351627,1,5000.0,1
277.0,SD05,0.012732395447351627,1,5000.0,1
277.0,LNI204,0.012732395447351627,1,5000.0,1
278.0,SD05,0.012732395447351627,1,5000.0,1
278.0,LNI204,0.012732395447351627,1,5000.0,1
279.0,SD05,0.012732395447351627,1,5000.0,1
279.0,LNI204,0.012732395447351627,1,5000.0,1
280.0,SD05,0.012732395447351627,1,5000.0,1
280.0,LNI204,0.012732395447351627,1,5000.0,1
281.0,SD05,0.012732395447351627,1,5000.0,1
281.0,LNI204,0.012732395447351627,1,5000.0,1
282.0,SD05,0.012732395447351627,1,5000.0,1
282.0,LNI204,0.012732395447351627,1,5000.0,1
283.0,SD05,0.012732395447351627,1,5000.0,1
283.0,LNI204,0.012732395447351627,1,5000.0,1
284.0,SD05,0.012732395447351627,1,5000.0,1
284.0,LNI204,0.012732395447351627,1,5000.0,1
285.0,SD05,0.012732395447351627,1,5000.0,1
285.0,LNI204,0.012732395447351627,1,5000.0,1
286.0,SD05,0.012732395447351627,1,5000.0,1
286.0,LNI204,0.012732395447351627,1,5000.0,1
287.0,SD05,0.012732395447351627,1,5000.0,1
287.0,LNI204,0.012732395447351627,1,5000.0,1
288.0,SD05,0.012732395447351627,1,5000.0,1
288.0,LNI204,0.012732395447351627,1,5000.0,1
289.0,SD05,0.012732395447351627,1,5000.0,1
289.0,LNI204,0.012732395447351627,1,5000.0,1
290.0,SD05,0.012732395447351627,1,5000.0,1
290.0,LNI204,0.012732395447351627,1,5000.0,1
291.0,SD05,0.012732395447351627,1,5000.0,1
291.0,LNI204,0.012732395447351627,1,5000.0,1
292.0,SD05,0.012732395447351627,1,5000.0,1
292.0,LNI204,0.012732395447351627,1,5000.0,1
293.0,SD05,0.012732395447351627,1,5000.0,1
293.0,LNI204,0.012732395447351627,1,5000.0,1
294.0,SD05,0.012732395447351627,1,5000.0,1
294.0,LNI204,0.012732395447351627,1,5000.0,1
295.0,SD05,0.012732395447351627,1,5000.0,1
295.0,LNI204,0.012732395447351627,1,5000.0,1
296.0,SD05,0.012732395447351627,1,5000.0,1
296.0,LNI204,0.012732395447351627,1,5000.0,1
297.0,SD05,0.012732395447351627,1,5000.0,1
297.0,LNI204,0.012732395447351627,1,5000.0,1
298.0,SD05,0.012732395447351627,1,5000.0,1
298.0,LNI204,0.012732395447351627,1,5000.0,1
299.0,SD05,0.012732395447351627,1,5000.0,1
299.0,LNI204,0.012732395447351627,1,5000.0,1
300.0,SD05,0.012732395447351627,1,5000.0,1
300.0,LNI204,0.012732395447351627,1,5000.0,1
301.0,SD05,0.03819718634205488,1,5000.0,3
301.0,LNI204,0.03819718634205488,1,5000.0,3
301.0,BTK702,0.03819718634205488,1,5000.0,3
301.0,CTV855,0.03819718634205488,1,5000.0,3
302.0,SD05,0.03819718634205488,1,5000.0,3
302.0,LNI204,0.03819718634205488,1,5000.0,3
302.0,BTK702,0.03819718634205488,1,5000.0,3
302.0,CTV855,0.03819718634205488,1,5000.0,3
303.0,SD05,0.03819718634205488,1,5000.0,3
303.0,LNI204,0.03819718634205488,1,5000.0,3
303.0,BTK702,0.03819718634205488,1,5000.0,3
303.0,CTV855,0.03819718634205488,1,5000.0,3
304.0,SD05,0.03819718634205488,1,5000.0,3
304.0,LNI204,0.03819718634205488,1,5000.0,3
304.0,BTK702,0.03819718634205488,1,5000.0,3
304.0,CTV855,0.03819718634205488,1,5000.0,3
305.0,SD05,0.03819718634205488,1,5000.0,3
305.0,LNI204,0.03819718634205488,1,5000.0,3
305.0,BTK702,0.03819718634205488,1,5000.0,3
305.0,CTV855,0.03819718634205488,1,5000.0,3
306.0,SD05,0.03819718634205488,1,5000.0,3
306.0,LNI204,0.03819718634205488,1,5000.0,3
306.0,BTK702,0.03819718634205488,1,5000.0,3
306.0,CTV855,0.03819718634205488,1,5000.0,3
307.0,SD05,0.03819718634205488,1,5000.0,3
307.0,LNI204,0.03819718634205488,1,5000.0,3
307.0,BTK702,0.03819718634205488,1,5000.0,3
307.0,CTV855,0.03819718634205488,1,5000.0,3
308.0,SD05,0.03819718634205488,1,5000.0,3
308.0,LNI204,0.03819718634205488,1,5000.0,3
308.0,BTK702,0.03819718634205488,1,5000.0,3
308.0,CTV855,0.03819718634205488,1,5000.0,3
309.0,SD05,0.03819718634205488,1,5000.0,3
309.0,LNI204,0.03819718634205488,1,5000.0,3
309.0,BTK702,0.03819718634205488,1,5000.0,3
309.0,CTV855,0.03819718634205488,1,5000.0,3
310.0,SD05,0.03819718634205488,1,5000.0,3
310.0,LNI204,0.03819718634205488,1,5000.0,3
310.0,BTK702,0.03819718634205488,1,5000.0,3
310.0,CTV855,0.03819718634205488,1,5000.0,3
311.0,SD05,0.03819718634205488,1,5000.0,3
311.0,LNI204,0.03819718634205488,1,5000.0,3
311.0,BTK702,0.03819718634205488,1,5000.0,3
311.0,CTV855,0.03819718634205488,1,5000.0,3
312.0,SD05,0.03819718634205488,1,5000.0,3
312.0,LNI204,0.03819718634205488,1,5000.0,3
312.0,BTK702,0.03819718634205488,1,5000.0,3
312.0,CTV855,0.03819718634205488,1,5000.0,3
313.0,SD05,0.03819718634205488,1,5000.0,3
313.0,LNI204,0.03819718634205488,1,5000.0,3
313.0,BTK702,0.03819718634205488,1,5000.0,3
313.0,CTV855,0.03819718634205488,1,5000.0,3
314.0,SD05,0.03819718634205488,1,5000.0,3
314.0,LNI204,0.03819718634205488,1,5000.0,3
314.0,BTK702,0.03819718634205488,1,5000.0,3
314.0,CTV855,0.03819718634205488,1,5000.0,3
315.0,SD05,0.03819718634205488,1,5000.0,3
315.0,LNI204,0.03819718634205488,1,5000.0,3
315.0,BTK702,0.03819718634205488,1,5000.0,3
315.0,CTV855,0.03819718634205488,1,5000.0,3
316.0,SD05,0.03819718634205488,1,5000.0,3
316.0,LNI204,0.03819718634205488,1,5000.0,3
316.0,BTK702,0.03819718634205488,1,5000.0,3
316.0,CTV855,0.03819718634205488,1,5000.0,3
317.0,SD05,0.03819718634205488,1,5000.0,3
317.0,LNI204,0.03819718634205488,1,5000.0,3
317.0,BTK702,0.03819718634205488,1,5000.0,3
317.0,CTV855,0.03819718634205488,1,5000.0,3
318.0,SD05,0.03819718634205488,1,5000.0,3
318.0,LNI204,0.03819718634205488,1,5000.0,3
318.0,BTK702,0.03819718634205488,1,5000.0,3
318.0,CTV855,0.03819718634205488,1,5000.0,3
319.0,SD05,0.03819718634205488,1,5000.0,3
319.0,LNI204,0.03819718634205488,1,5000.0,3
319.0,BTK702,0.03819718634205488,1,5000.0,3
319.0,CTV855,0.03819718634205488,1,5000.0,3
320.0,SD05,0.03819718634205488,1,5000.0,3
320.0,LNI204,0.03819718634205488,1,5000.0,3
320.0,BTK702,0.03819718634205488,1,5000.0,3
320.0,CTV855,0.03819718634205488,1,5000.0,3
321.0,SD05,0.03819718634205488,1,5000.0,3
321.0,LNI204,0.03819718634205488,1,5000.0,3
321.0,BTK702,0.03819718634205488,1,5000.0,3
321.0,CTV855,0.03819718634205488,1,5000.0,3
322.0,SD05,0.03819718634205488,1,5000.0,3
322.0,LNI204,0.03819718634205488,1,5000.0,3
322.0,BTK702,0.03819718634205488,1,5000.0,3
322.0,CTV855,0.03819718634205488,1,5000.0,3
323.0,SD05,0.03819718634205488,1,5000.0,3
323.0,LNI204,0.03819718634205488,1,5000.0,3
323.0,BTK702,0.03819718634205488,1,5000.0,3
323.0,CTV855,0.03819718634205488,1,5000.0,3
324.0,SD05,0.03819718634205488,1,5000.0,3
324.0,LNI204,0.03819718634205488,1,5000.0,3
324.0,BTK702,0.03819718634205488,1,5000.0,3
324.0,CTV855,0.03819718634205488,1,5000.0,3
325.0,SD05,0.03819718634205488,1,5000.0,3
325.0,LNI204,0.03819718634205488,1,5000.0,3
325.0,BTK702,0.03819718634205488,1,5000.0,3
325.0,CTV855,0.03819718634205488,1,5000.0,3
326.0,SD05,0.03819718634205488,1,5000.0,3
326.0,LNI204,0.03819718634205488,1,5000.0,3
326.0,BTK702,0.03819718634205488,1,5000.0,3
326.0,CTV855,0.03819718634205488,1,5000.0,3
327.0,SD05,0.03819718634205488,1,5000.0,3
327.0,LNI204,0.03819718634205488,1,5000.0,3
327.0,BTK702,0.03819718634205488,1,5000.0,3
327.0,CTV855,0.03819718634205488,1,5000.0,3
328.0,SD05,0.03819718634205488,1,5000.0,3
328.0,LNI204,0.03819718634205488,1,5000.0,3
328.0,BTK702,0.03819718634205488,1,5000.0,3
328.0,CTV855,0.03819718634205488,1,5000.0,3
329.0,SD05,0.03819718634205488,1,5000.0,3
329.0,LNI204,0.03819718634205488,1,5000.0,3
329.0,BTK702,0.03819718634205488,1,5000.0,3
329.0,CTV855,0.03819718634205488,1,5000.0,3
330.0,SD05,0.03819718634205488,1,5000.0,3
330.0,LNI204,0.03819718634205488,1,5000.0,3
330.0,BTK702,0.03819718634205488,1,5000.0,3
330.0,CTV855,0.03819718634205488,1,5000.0,3
331.0,SD05,0.03819718634205488,1,5000.0,3
331.0,LNI204,0.03819718634205488,1,5000.0,3
331.0,BTK702,0.03819718634205488,1,5000.0,3
331.0,CTV855,0.03819718634205488,1,5000.0,3
332.0,SD05,0.03819718634205488,1,5000.0,3
332.0,LNI204,0.03819718634205488,1,5000.0,3
332.0,BTK702,0.03819718634205488,1,5000.0,3
332.0,CTV855,0.03819718634205488,1,5000.0,3
333.0,SD05,0.03819718634205488,1,5000.0,3
333.0,LNI204,0.03819718634205488,1,5000.0,3
333.0,BTK702,0.03819718634205488,1,5000.0,3
333.0,CTV855,0.03819718634205488,1,5000.0,3
334.0,SD05,0.03819718634205488,1,5000.0,3
334.0,LNI204,0.03819718634205488,1,5000.0,3
334.0,BTK702,0.03819718634205488,1,5000.0,3
334.0,CTV855,0.03819718634205488,1,5000.0,3
335.0,SD05,0.03819718634205488,1,5000.0,3
335.0,LNI204,0.03819718634205488,1,5000.0,3
335.0,BTK702,0.03819718634205488,1,5000.0,3
335.0,CTV855,0.03819718634205488,1,5000.0,3
336.0,SD05,0.03819718634205488,1,5000.0,3
336.0,LNI204,0.03819718634205488,1,5000.0,3
336.0,BTK702,0.03819718634205488,1,5000.0,3
336.0,CTV855,0.03819718634205488,1,5000.0,3
337.0,SD05,0.03819718634205488,1,5000.0,3
337.0,LNI204,0.03819718634205488,1,5000.0,3
337.0,BTK702,0.03819718634205488,1,5000.0,3
337.0,CTV855,0.03819718634205488,1,5000.0,3
338.0,SD05,0.03819718634205488,1,5000.0,3
338.0,LNI204,0.03819718634205488,1,5000.0,3
338.0,BTK702,0.03819718634205488,1,5000.0,3
338.0,CTV855,0.03819718634205488,1,5000.0,3
339.0,SD05,0.03819718634205488,1,5000.0,3
339.0,LNI204,0.03819718634205488,1,5000.0,3
339.0,BTK702,0.03819718634205488,1,5000.0,3
339.0,CTV855,0.03819718634205488,1,5000.0,3
340.0,SD05,0.03819718634205488,1,5000.0,3
340.0,LNI204,0.03819718634205488,1,5000.0,3
340.0,BTK702,0.03819718634205488,1,5000.0,3
340.0,CTV855,0.03819718634205488,1,5000.0,3
341.0,SD05,0.03819718634205488,1,5000.0,3
341.0,LNI204,0.03819718634205488,1,5000.0,3
341.0,BTK702,0.03819718634205488,1,5000.0,3
341.0,CTV855,0.03819718634205488,1,5000.0,3
342.0,SD05,0.03819718634205488,1,5000.0,3
342.0,LNI204,0.03819718634205488,1,5000.0,3
342.0,BTK702,0.03819718634205488,1,5000.0,3
342.0,CTV855,0.03819718634205488,1,5000.0,3
343.0,SD05,0.03819718634205488,1,5000.0,3
343.0,LNI204,0.03819718634205488,1,5000.0,3
343.0,BTK702,0.03819718634205488,1,5000.0,3
343.0,CTV855,0.03819718634205488,1,5000.0,3
344.0,SD05,0.03819718634205488,1,5000.0,3
344.0,LNI204,0.03819718634205488,1,5000.0,3
344.0,BTK702,0.03819718634205488,1,5000.0,3
344.0,CTV855,0.03819718634205488,1,5000.0,3
345.0,SD05,0.03819718634205488,1,5000.0,3
345.0,LNI204,0.03819718634205488,1,5000.0,3
345.0,BTK702,0.03819718634205488,1,5000.0,3
345.0,CTV855,0.03819718634205488,1,5000.0,3
346.0,SD05,0.03819718634205488,1,5000.0,3
346.0,LNI204,0.03819718634205488,1,5000.0,3
346.0,BTK702,0.03819718634205488,1,5000.0,3
346.0,CTV855,0.03819718634205488,1,5000.0,3
347.0,SD05,0.03819718634205488,1,5000.0,3
347.0,LNI204,0.03819718634205488,1,5000.0,3
347.0,BTK702,0.03819718634205488,1,5000.0,3
347.0,CTV855,0.03819718634205488,1,5000.0,3
348.0,SD05,0.03819718634205488,1,5000.0,3
348.0,LNI204,0.03819718634205488,1,5000.0,3
348.0,BTK702,0.03819718634205488,1,5000.0,3
348.0,CTV855,0.03819718634205488,1,5000.0,3
349.0,SD05,0.03819718634205488,1,5000.0,3
349.0,LNI204,0.03819718634205488,1,5000.0,3
349.0,BTK702,0.03819718634205488,1,5000.0,3
349.0,CTV855,0.03819718634205488,1,5000.0,3
350.0,SD05,0.03819718634205488,1,5000.0,3
350.0,LNI204,0.03819718634205488,1,5000.0,3
350.0,BTK702,0.03819718634205488,1,5000.0,3
350.0,CTV855,0.03819718634205488,1,5000.0,3
351.0,SD05,0.03819718634205488,1,5000.0,3
351.0,LNI204,0.03819718634205488,1,5000.0,3
351.0,BTK702,0.03819718634205488,1,5000.0,3
351.0,CTV855,0.03819718634205488,1,5000.0,3
352.0,SD05,0.03819718634205488,1,5000.0,3
352.0,LNI204,0.03819718634205488,1,5000.0,3
352.0,BTK702,0.03819718634205488,1,5000.0,3
352.0,CTV855,0.03819718634205488,1,5000.0,3
353.0,SD05,0.03819718634205488,1,5000.0,3
353.0,LNI204,0.03819718634205488,1,5000.0,3
353.0,BTK702,0.03819718634205488,1,5000.0,3
353.0,CTV855,0.03819718634205488,1,5000.0,3
354.0,SD05,0.03819718634205488,1,5000.0,3
354.0,LNI204,0.03819718634205488,1,5000.0,3
354.0,BTK702,0.03819718634205488,1,5000.0,3
354.0,CTV855,0.03819718634205488,1,5000.0,3
355.0,SD05,0.03819718634205488,1,5000.0,3
355.0,LNI204,0.03819718634205488,1,5000.0,3
355.0,BTK702,0.03819718634205488,1,5000.0,3
355.0,CTV855,0.03819718634205488,1,5000.0,3
356.0,SD05,0.03819718634205488,1,5000.0,3
356.0,LNI204,0.03819718634205488,1,5000.0,3
356.0,BTK702,0.03819718634205488,1,5000.0,3
356.0,CTV855,0.03819718634205488,1,5000.0,3
357.0,SD05,0.03819718634205488,1,5000.0,3
357.0,LNI204,0.03819718634205488,1,5000.0,3
357.0,BTK702,0.03819718634205488,1,5000.0,3
357.0,CTV855,0.03819718634205488,1,5000.0,3
358.0,SD05,0.03819718634205488,1,5000.0,3
358.0,LNI204,0.03819718634205488,1,5000.0,3
358.0,BTK702,0.03819718634205488,1,5000.0,3
358.0,CTV855,0.03819718634205488,1,5000.0,3
359.0,SD05,0.03819718634205488,1,5000.0,3
359.0,LNI204,0.03819718634205488,1,5000.0,3
359.0,BTK702,0.03819718634205488,1,5000.0,3
359.0,CTV855,0.03819718634205488,1,5000.0,3
360.0,SD05,0.03819718634205488,1,5000.0,3
360.0,LNI204,0.03819718634205488,1,5000.0,3
360.0,BTK702,0.03819718634205488,1,5000.0,3
360.0,CTV855,0.03819718634205488,1,5000.0,3
361.0,SD05,0.03819718634205488,1,5000.0,3
361.0,LNI204,0.03819718634205488,1,5000.0,3
361.0,BTK702,0.03819718634205488,1,5000.0,3
361.0,CTV855,0.03819718634205488,1,5000.0,3
362.0,SD05,0.03819718634205488,1,5000.0,3
362.0,LNI204,0.03819718634205488,1,5000.0,3
362.0,BTK702,0.03819718634205488,1,5000.0,3
362.0,CTV855,0.03819718634205488,1,5000.0,3
363.0,SD05,0.03819718634205488,1,5000.0,3
363.0,LNI204,0.03819718634205488,1,5000.0,3
363.0,BTK702,0.03819718634205488,1,5000.0,3
363.0,CTV855,0.03819718634205488,1,5000.0,3
364.0,SD05,0.03819718634205488,1,5000.0,3
364.0,LNI204,0.03819718634205488,1,5000.0,3
364.0,BTK702,0.03819718634205488,1,5000.0,3
364.0,CTV855,0.03819718634205488,1,5000.0,3
365.0,SD05,0.03819718634205488,1,5000.0,3
365.0,LNI204,0.03819718634205488,1,5000.0,3
365.0,BTK702,0.03819718634205488,1,5000.0,3
365.0,CTV855,0.03819718634205488,1,5000.0,3
366.0,SD05,0.03819718634205488,1,5000.0,3
366.0,LNI204,0.03819718634205488,1,5000.0,3
366.0,BTK702,0.03819718634205488,1,5000.0,3
366.0,CTV855,0.03819718634205488,1,5000.0,3
367.0,SD05,0.03819718634205488,1,5000.0,3
367.0,LNI204,0.03819718634205488,1,5000.0,3
367.0,BTK702,0.03819718634205488,1,5000.0,3
367.0,CTV855,0.03819718634205488,1,5000.0,3
368.0,SD05,0.03819718634205488,1,5000.0,3
368.0,LNI204,0.03819718634205488,1,5000.0,3
368.0,BTK702,0.03819718634205488,1,5000.0,3
368.0,CTV855,0.03819718634205488,1,5000.0,3
369.0,SD05,0.03819718634205488,1,5000.0,3
369.0,LNI204,0.03819718634205488,1,5000.0,3
369.0,BTK702,0.03819718634205488,1,5000.0,3
369.0,CTV855,0.03819718634205488,1,5000.0,3
370.0,SD05,0.03819718634205488,1,5000.0,3
370.0,LNI204,0.03819718634205488,1,5000.0,3
370.0,BTK702,0.03819718634205488,1,5000.0,3
370.0,CTV855,0.03819718634205488,1,5000.0,3
371.0,SD05,0.03819718634205488,1,5000.0,3
371.0,LNI204,0.03819718634205488,1,5000.0,3
371.0,BTK702,0.03819718634205488,1,5000.0,3
371.0,CTV855,0.03819718634205488,1,5000.0,3
372.0,SD05,0.03819718634205488,1,5000.0,3
372.0,LNI204,0.03819718634205488,1,5000.0,3
372.0,BTK702,0.03819718634205488,1,5000.0,3
372.0,CTV855,0.03819718634205488,1,5000.0,3
373.0,SD05,0.03819718634205488,1,5000.0,3
373.0,LNI204,0.03819718634205488,1,5000.0,3
373.0,BTK702,0.03819718634205488,1,5000.0,3
373.0,CTV855,0.03819718634205488,1,5000.0,3
374.0,SD05,0.03819718634205488,1,5000.0,3
374.0,LNI204,0.03819718634205488,1,5000.0,3
374.0,BTK702,0.03819718634205488,1,5000.0,3
374.0,CTV855,0.03819718634205488,1,5000.0,3
375.0,SD05,0.03819718634205488,1,5000.0,3
375.0,LNI204,0.03819718634205488,1,5000.0,3
375.0,BTK702,0.03819718634205488,1,5000.0,3
375.0,CTV855,0.03819718634205488,1,5000.0,3
376.0,SD05,0.03819718634205488,1,5000.0,3
376.0,LNI204,0.03819718634205488,1,5000.0,3
376.0,BTK702,0.03819718634205488,1,5000.0,3
376.0,CTV855,0.03819718634205488,1,5000.0,3
377.0,SD05,0.03819718634205488,1,5000.0,3
377.0,LNI204,0.03819718634205488,1,5000.0,3
377.0,BTK702,0.03819718634205488,1,5000.0,3
377.0,CTV855,0.03819718634205488,1,5000.0,3
378.0,SD05,0.03819718634205488,1,5000.0,3
378.0,LNI204,0.03819718634205488,1,5000.0,3
378.0,BTK702,0.03819718634205488,1,5000.0,3
378.0,CTV855,0.03819718634205488,1,5000.0,3
379.0,SD05,0.03819718634205488,1,5000.0,3
379.0,LNI204,0.03819718634205488,1,5000.0,3
379.0,BTK702,0.03819718634205488,1,5000.0,3
379.0,CTV855,0.03819718634205488,1,5000.0,3
380.0,SD05,0.03819718634205488,1,5000.0,3
380.0,LNI204,0.03819718634205488,1,5000.0,3
380.0,BTK702,0.03819718634205488,1,5000.0,3
380.0,CTV855,0.03819718634205488,1,5000.0,3
381.0,SD05,0.03819718634205488,1,5000.0,3
381.0,LNI204,0.03819718634205488,1,5000.0,3
381.0,BTK702,0.03819718634205488,1,5000.0,3
381.0,CTV855,0.03819718634205488,1,5000.0,3
382.0,SD05,0.03819718634205488,1,5000.0,3
382.0,LNI204,0.03819718634205488,1,5000.0,3
382.0,BTK702,0.03819718634205488,1,5000.0,3
382.0,CTV855,0.03819718634205488,1,5000.0,3
383.0,SD05,0.03819718634205488,1,5000.0,3
383.0,LNI204,0.03819718634205488,1,5000.0,3
383.0,BTK702,0.03819718634205488,1,5000.0,3
383.0,CTV855,0.03819718634205488,1,5000.0,3
384.0,SD05,0.03819718634205488,1,5000.0,3
384.0,LNI204,0.03819718634205488,1,5000.0,3
384.0,BTK702,0.03819718634205488,1,5000.0,3
384.0,CTV855,0.03819718634205488,1,5000.0,3
385.0,SD05,0.03819718634205488,1,5000.0,3
385.0,LNI204,0.03819718634205488,1,5000.0,3
385.0,BTK702,0.03819718634205488,1,5000.0,3
385.0,CTV855,0.03819718634205488,1,5000.0,3
386.0,SD05,0.03819718634205488,1,5000.0,3
386.0,LNI204,0.03819718634205488,1,5000.0,3
386.0,BTK702,0.03819718634205488,1,5000.0,3
386.0,CTV855,0.03819718634205488,1,5000.0,3
387.0,SD05,0.03819718634205488,1,5000.0,3
387.0,LNI204,0.03819718634205488,1,5000.0,3
387.0,BTK702,0.03819718634205488,1,5000.0,3
387.0,CTV855,0.03819718634205488,1,5000.0,3
388.0,SD05,0.03819718634205488,1,5000.0,3
388.0,LNI204,0.03819718634205488,1,5000.0,3
388.0,BTK702,0.03819718634205488,1,5000.0,3
388.0,CTV855,0.03819718634205488,1,5000.0,3
389.0,SD05,0.03819718634205488,1,5000.0,3
389.0,LNI204,0.03819718634205488,1,5000.0,3
389.0,BTK702,0.03819718634205488,1,5000.0,3
389.0,CTV855,0.03819718634205488,1,5000.0,3
390.0,SD05,0.03819718634205488,1,5000.0,3
390.0,LNI204,0.03819718634205488,1,5000.0,3
390.0,BTK702,0.03819718634205488,1,5000.0,3
390.0,CTV855,0.03819718634205488,1,5000.0,3
391.0,SD05,0.03819718634205488,1,5000.0,3
391.0,LNI204,0.03819718634205488,1,5000.0,3
391.0,BTK702,0.03819718634205488,1,5000.0,3
391.0,CTV855,0.03819718634205488,1,5000.0,3
392.0,SD05,0.03819718634205488,1,5000.0,3
392.0,LNI204,0.03819718634205488,1,5000.0,3
392.0,BTK702,0.03819718634205488,1,5000.0,3
392.0,CTV855,0.03819718634205488,1,5000.0,3
393.0,SD05,0.03819718634205488,1,5000.0,3
393.0,LNI204,0.03819718634205488,1,5000.0,3
393.0,BTK702,0.03819718634205488,1,5000.0,3
393.0,CTV855,0.03819718634205488,1,5000.0,3
394.0,SD05,0.03819718634205488,1,5000.0,3
394.0,LNI204,0.03819718634205488,1,5000.0,3
394.0,BTK702,0.03819718634205488,1,5000.0,3
394.0,CTV855,0.03819718634205488,1,5000.0,3
395.0,SD05,0.03819718634205488,1,5000.0,3
395.0,LNI204,0.03819718634205488,1,5000.0,3
395.0,BTK702,0.03819718634205488,1,5000.0,3
395.0,CTV855,0.03819718634205488,1,5000.0,3
396.0,SD05,0.03819718634205488,1,5000.0,3
396.0,LNI204,0.03819718634205488,1,5000.0,3
396.0,BTK702,0.03819718634205488,1,5000.0,3
396.0,CTV855,0.03819718634205488,1,5000.0,3
397.0,SD05,0.03819718634205488,1,5000.0,3
397.0,LNI204,0.03819718634205488,1,5000.0,3
397.0,BTK702,0.03819718634205488,1,5000.0,3
397.0,CTV855,0.03819718634205488,1,5000.0,3
398.0,SD05,0.03819718634205488,1,5000.0,3
398.0,LNI204,0.03819718634205488,1,5000.0,3
398.0,BTK702,0.03819718634205488,1,5000.0,3
398.0,CTV855,0.03819718634205488,1,5000.0,3
399.0,SD05,0.03819718634205488,1,5000.0,3
399.0,LNI204,0.03819718634205488,1,5000.0,3
399.0,BTK702,0.03819718634205488,1,5000.0,3
399.0,CTV855,0.03819718634205488,1,5000.0,3
400.0,SD05,0.03819718634205488,1,5000.0,3
400.0,LNI204,0.03819718634205488,1,5000.0,3
400.0,BTK702,0.03819718634205488,1,5000.0,3
400.0,CTV855,0.03819718634205488,1,5000.0,3
401.0,SD05,0.03819718634205488,1,5000.0,3
401.0,LNI204,0.03819718634205488,1,5000.0,3
401.0,BTK702,0.03819718634205488,1,5000.0,3
401.0,CTV855,0.03819718634205488,1,5000.0,3
402.0,SD05,0.03819718634205488,1,5000.0,3
402.0,LNI204,0.03819718634205488,1,5000.0,3
402.0,BTK702,0.03819718634205488,1,5000.0,3
402.0,CTV855,0.03819718634205488,1,5000.0,3
403.0,SD05,0.03819718634205488,1,5000.0,3
403.0,LNI204,0.03819718634205488,1,5000.0,3
403.0,BTK702,0.03819718634205488,1,5000.0,3
403.0,CTV855,0.03819718634205488,1,5000.0,3
404.0,SD05,0.03819718634205488,1,5000.0,3
404.0,LNI204,0.03819718634205488,1,5000.0,3
404.0,BTK702,0.03819718634205488,1,5000.0,3
404.0,CTV855,0.03819718634205488,1,5000.0,3
405.0,SD05,0.03819718634205488,1,5000.0,3
405.0,LNI204,0.03819718634205488,1,5000.0,3
405.0,BTK702,0.03819718634205488,1,5000.0,3
405.0,CTV855,0.03819718634205488,1,5000.0,3
406.0,SD05,0.03819718634205488,1,5000.0,3
406.0,LNI204,0.03819718634205488,1,5000.0,3
406.0,BTK702,0.03819718634205488,1,5000.0,3
406.0,CTV855,0.03819718634205488,1,5000.0,3
407.0,SD05,0.03819718634205488,1,5000.0,3
407.0,LNI204,0.03819718634205488,1,5000.0,3
407.0,BTK702,0.03819718634205488,1,5000.0,3
407.0,CTV855,0.03819718634205488,1,5000.0,3
408.0,SD05,0.03819718634205488,1,5000.0,3
408.0,LNI204,0.03819718634205488,1,5000.0,3
408.0,BTK702,0.03819718634205488,1,5000.0,3
408.0,CTV855,0.03819718634205488,1,5000.0,3
409.0,SD05,0.03819718634205488,1,5000.0,3
409.0,LNI204,0.03819718634205488,1,5000.0,3
409.0,BTK702,0.03819718634205488,1,5000.0,3
409.0,CTV855,0.03819718634205488,1,5000.0,3
410.0,SD05,0.03819718634205488,1,5000.0,3
410.0,LNI204,0.03819718634205488,1,5000.0,3
410.0,BTK702,0.03819718634205488,1,5000.0,3
410.0,CTV855,0.03819718634205488,1,5000.0,3
411.0,SD05,0.03819718634205488,1,5000.0,3
411.0,LNI204,0.03819718634205488,1,5000.0,3
411.0,BTK702,0.03819718634205488,1,5000.0,3
411.0,CTV855,0.03819718634205488,1,5000.0,3
412.0,SD05,0.03819718634205488,1,5000.0,3
412.0,LNI204,0.03819718634205488,1,5000.0,3
412.0,BTK702,0.03819718634205488,1,5000.0,3
412.0,CTV855,0.03819718634205488,1,5000.0,3
413.0,SD05,0.03819718634205488,1,5000.0,3
